"PRODUCT_ID","DATE","QNT_IN_STOCK","STORE_ID"
"3368429","19/10/19","  82","DC02"
"3351645","03/11/19"," 109","DC02"
"3366063","24/08/19","  26","DC02"
"3361608","24/08/19","  25","DC02"
"3368434","17/11/19","  46","DC02"
"3362915","20/09/19","  19","DC02"
"3359011","27/09/19","  36","DC02"
"3366068","28/10/19","  64","DC02"
"3367921","29/11/19","  14","DC02"
"3351643","07/12/19","  65","DC02"
"3366064","07/12/19","  48","DC02"
"3351645","18/08/19","  87","DC02"
"3352504","11/11/19","  21","DC02"
"3368433","18/11/19","  90","DC02"
"3368429","07/12/19","  65","DC02"
"3366067","22/09/19","  15","DC02"
"3351644","11/11/19","  90","DC02"
"3368431","19/11/19","  50","DC02"
"3352503","28/08/19","  36","DC02"
"3366066","05/09/19","  50","DC02"
"3368433","24/10/19","  66","DC02"
"3372728","12/11/19"," 160","DC02"
"3359011","29/08/19"," 466","DC02"
"3355208","06/09/19","  41","DC02"
"3362890","13/11/19","  15","DC02"
"3366067","02/12/19","  30","DC02"
"3352505","20/08/19","   9","DC02"
"3365819","14/09/19","  26","DC02"
"3351645","02/12/19","  30","DC02"
"3365819","08/12/19","  87","DC02"
"3355209","23/09/19","  24","DC02"
"3368429","01/10/19","  22","DC02"
"3362915","01/10/19","  26","DC02"
"3355231","02/12/19","  15","DC02"
"3366063","10/12/19"," 101","DC02"
"3362890","10/12/19","  18","DC02"
"3366063","30/08/19","  40","DC02"
"3372728","15/09/19","  25","DC02"
"3352504","01/11/19","  17","DC02"
"3355208","12/07/19","  44","DC02"
"3366068","20/07/19","  68","DC02"
"3368435","20/07/19"," 327","DC02"
"3351643","29/07/19"," 237","DC02"
"3349315","08/08/19"," 183","DC02"
"3368429","08/08/19","  51","DC02"
"3352504","30/10/19","  40","DC02"
"3352503","06/11/19","   4","DC02"
"3379425","24/11/19","   6","DC02"
"3391909","03/12/19"," 140","DC02"
"3366065","09/12/19"," 164","DC02"
"3379425","24/10/19","  58","DC02"
"3359012","20/12/19","  95","DC02"
"3352503","02/07/19","   4","DC02"
"3359012","01/08/19","  52","DC02"
"3372728","26/12/19"," 128","DC02"
"3355210","26/12/19","  44","DC02"
"3352506","26/12/19","  15","DC02"
"3355231","13/07/19","  55","DC02"
"3355210","07/11/19","  22","DC02"
"3372728","21/11/19"," 159","DC02"
"3355208","15/12/19","  96","DC02"
"3359011","15/12/19"," 171","DC02"
"3362901","04/07/19","  25","DC02"
"3359012","02/08/19","  37","DC02"
"3355231","25/10/19","  46","DC02"
"3352503","10/12/19","   3","DC02"
"3372728","27/12/19"," 128","DC02"
"3355210","23/07/19","  30","DC02"
"3368432","02/08/19","  65","DC02"
"3361608","28/11/19","  29","DC02"
"3368431","04/12/19","  55","DC02"
"3359012","26/10/19","  42","DC02"
"3379425","02/11/19","  11","DC02"
"3362890","15/11/19","  23","DC02"
"3368434","28/11/19","  12","DC02"
"3368431","22/12/19","  50","DC02"
"3361608","05/07/19","  15","DC02"
"3365820","05/07/19","  38","DC02"
"3366067","16/07/19","  20","DC02"
"3366068","16/07/19","  76","DC02"
"3351643","31/07/19"," 231","DC02"
"3352505","16/11/19","   7","DC02"
"3361608","28/12/19","  21","DC02"
"3352502","27/10/19"," 118","DC02"
"3379426","30/11/19","  19","DC02"
"3355210","29/12/19","  26","DC02"
"3368431","15/07/19"," 159","DC02"
"3349315","04/08/19"," 189","DC02"
"3368432","19/10/19","  67","DC02"
"3362901","20/10/19","  20","DC02"
"3379426","10/11/19","  30","DC02"
"3352503","23/11/19","  11","DC02"
"3368430","05/12/19","   6","DC02"
"3351643","02/11/19"," 100","DC02"
"3365819","23/11/19"," 147","DC02"
"3352505","06/12/19","   8","DC02"
"3365820","30/12/19","  28","DC02"
"3379425","17/11/19","  95","DC02"
"3366063","30/11/19","  67","DC02"
"3366068","29/11/19"," 110","DC02"
"3362915","05/08/19","   3","DC02"
"3368430","30/11/19","  28","DC02"
"3366063","25/12/19"," 220","DC02"
"3355210","28/07/19","  50","DC02"
"3367921","22/10/19","  18","DC02"
"3366065","05/11/19"," 131","DC02"
"3366065","18/11/19"," 219","DC02"
"3352503","19/12/19","  13","DC02"
"3359011","19/12/19"," 238","DC02"
"3351643","06/08/19"," 214","DC02"
"3352502","17/11/19","  24","DC02"
"3355210","07/12/19"," 160","DC02"
"3351644","15/08/19","  60","DC02"
"3362915","26/09/19","  21","DC02"
"3368431","04/10/19"," 123","DC02"
"3355210","04/10/19","  37","DC02"
"3355209","19/10/19","   4","DC02"
"3366063","03/11/19","  92","DC02"
"3362890","30/11/19","  14","DC02"
"3368434","15/08/19","  86","DC02"
"3359011","12/09/19","  60","DC02"
"3362915","12/09/19","  11","DC02"
"3366063","29/11/19","  68","DC02"
"3368435","27/09/19","  94","DC02"
"3365819","25/11/19"," 134","DC02"
"3368435","29/11/19","   7","DC02"
"3351644","28/09/19","  81","DC02"
"3362890","28/10/19","  16","DC02"
"3352506","28/10/19","  16","DC02"
"3368429","04/11/19","  76","DC02"
"3355209","18/11/19","  17","DC02"
"3365820","26/08/19","  42","DC02"
"3366068","19/09/19","  88","DC02"
"3355210","28/09/19","  71","DC02"
"3351643","11/11/19","  74","DC02"
"3352505","25/11/19","  10","DC02"
"3366068","09/12/19"," 136","DC02"
"3368429","27/08/19"," 102","DC02"
"3368433","13/09/19","   5","DC02"
"3355209","16/10/19","  24","DC02"
"3351645","05/11/19"," 102","DC02"
"3366063","24/11/19","  88","DC02"
"3359011","05/11/19"," 253","DC02"
"3355209","05/09/19","  20","DC02"
"3352503","29/09/19","  25","DC02"
"3368435","30/10/19","  45","DC02"
"3366067","19/11/19"," 108","DC02"
"3366068","19/11/19","  97","DC02"
"3379426","03/12/19","  17","DC02"
"3362890","20/08/19","  31","DC02"
"3368430","29/08/19"," 217","DC02"
"3362890","21/09/19","   1","DC02"
"3352505","21/09/19","   4","DC02"
"3365820","01/10/19","  74","DC02"
"3355210","01/10/19","  53","DC02"
"3365819","30/10/19","  81","DC02"
"3355208","26/11/19","  44","DC02"
"3366064","02/12/19","  57","DC02"
"3368435","20/08/19","  74","DC02"
"3366064","07/10/19","  32","DC02"
"3359011","17/10/19"," 273","DC02"
"3355210","14/11/19","  33","DC02"
"3351643","30/09/19","  73","DC02"
"3352503","01/10/19","  20","DC02"
"3351644","31/10/19","  77","DC02"
"3351643","02/10/19","  67","DC02"
"3362901","09/10/19","  13","DC02"
"3366068","15/10/19","  35","DC02"
"3352505","04/12/19","   2","DC02"
"3362890","07/09/19","  33","DC02"
"3368435","01/09/19"," 166","DC02"
"3352503","22/11/19","  16","DC02"
"3352506","25/08/19","  16","DC02"
"3372728","24/09/19","  23","DC02"
"3359012","03/10/19","  66","DC02"
"3365819","11/10/19"," 114","DC02"
"3365820","18/10/19"," 121","DC02"
"3368429","02/11/19","  79","DC02"
"3355231","28/11/19","  24","DC02"
"3367920","25/08/19","  35","DC02"
"3359011","11/10/19"," 285","DC02"
"3366066","08/11/19","  63","DC02"
"3351644","09/09/19","  74","DC02"
"3366068","11/12/19"," 134","DC02"
"3352504","19/07/19","  12","DC02"
"3365819","06/08/19","  39","DC02"
"3355209","16/08/19","  19","DC02"
"3355209","25/08/19","  15","DC02"
"3368434","26/09/19","  32","DC02"
"3352506","31/12/19","   2","DC02"
"3355231","31/12/19","  26","DC02"
"3355210","15/08/19","  37","DC02"
"3352506","24/08/19","  22","DC02"
"3352505","19/12/19","   6","DC02"
"3362915","01/07/19","   4","DC02"
"3351644","29/07/19","  67","DC02"
"3352503","08/08/19","  13","DC02"
"3349315","24/08/19","   1","DC02"
"3368433","02/09/19","  24","DC02"
"3368432","12/09/19","  36","DC02"
"3368430","27/09/19","  33","DC02"
"3351643","20/07/19"," 271","DC02"
"3366064","30/07/19","  13","DC02"
"3366064","28/09/19","  27","DC02"
"3379426","06/10/19","  66","DC02"
"3352506","05/10/19","  25","DC02"
"3355208","21/07/19","  28","DC02"
"3351644","17/08/19","  55","DC02"
"3366066","28/09/19","  36","DC02"
"3368435","20/12/19","  63","DC02"
"3379426","26/12/19","  39","DC02"
"3366068","01/08/19"," 103","DC02"
"3367921","04/09/19","  28","DC02"
"3355210","20/12/19","  59","DC02"
"3368431","27/12/19","  62","DC02"
"3366067","04/07/19","  22","DC02"
"3366065","27/08/19","  34","DC02"
"3362901","04/09/19","  22","DC02"
"3368430","22/09/19","  14","DC02"
"3351645","03/07/19"," 325","DC02"
"3349315","14/07/19"," 226","DC02"
"3366066","09/08/19","  58","DC02"
"3368431","05/09/19","  86","DC02"
"3368434","08/12/19","   8","DC02"
"3368433","23/07/19"," 368","DC02"
"3362901","23/07/19","  18","DC02"
"3362901","24/07/19","  19","DC02"
"3368435","02/08/19","  99","DC02"
"3352506","28/08/19","  37","DC02"
"3366067","15/12/19"," 115","DC02"
"3351645","05/07/19"," 299","DC02"
"3355210","14/07/19","  75","DC02"
"3359012","14/07/19","  19","DC02"
"3355209","24/07/19","  25","DC02"
"3366066","16/12/19"," 124","DC02"
"3365820","21/08/19","  46","DC02"
"3366064","06/09/19","  68","DC02"
"3352503","16/12/19","  16","DC02"
"3391909","22/12/19","  68","DC02"
"3366063","15/07/19","  63","DC02"
"3355210","16/09/19","  13","DC02"
"3379426","30/09/19","  19","DC02"
"3366063","21/08/19","  35","DC02"
"3352505","25/09/19","   1","DC02"
"3368429","10/12/19","  57","DC02"
"3367920","17/12/19","  35","DC02"
"3368430","26/07/19"," 201","DC02"
"3352502","04/08/19","  12","DC02"
"3352506","05/08/19","  25","DC02"
"3368435","13/08/19","  20","DC02"
"3352505","16/09/19","  10","DC02"
"3352506","16/09/19","   1","DC02"
"3351643","08/07/19"," 352","DC02"
"3355231","27/07/19","  45","DC02"
"3393309","31/12/19","  43","DC02"
"3362890","18/07/19","  22","DC02"
"3362901","28/07/19","  36","DC02"
"3361608","05/08/19","  27","DC02"
"3359011","09/09/19"," 172","DC02"
"3351645","08/10/19","   3","DC02"
"3352502","16/10/19","  21","DC02"
"3366063","05/09/19","  36","DC02"
"3366067","21/12/19","  98","DC02"
"3366066","27/12/19"," 158","DC02"
"3352505","15/12/19","   4","DC02"
"3368435","23/07/19"," 225","DC02"
"3368433","31/07/19"," 203","DC02"
"3366065","31/07/19","  72","DC02"
"3372728","14/09/19","  25","DC02"
"3355210","14/09/19","  90","DC02"
"3366063","21/10/19","  51","DC02"
"3362890","14/07/19","  19","DC02"
"3365819","31/07/19","  69","DC02"
"3368435","12/08/19","  22","DC02"
"3367920","08/09/19","  30","DC02"
"3365819","15/09/19","  26","DC02"
"3372728","16/12/19"," 133","DC02"
"3367921","16/07/19","  43","DC02"
"3351645","23/09/19","  48","DC02"
"3352506","16/12/19","  31","DC02"
"3366067","25/07/19","   9","DC02"
"3355210","25/07/19","  17","DC02"
"3368431","07/09/19","  77","DC02"
"3368429","15/10/19"," 142","DC02"
"3368429","13/08/19","  47","DC02"
"3366066","16/09/19","  61","DC02"
"3379426","24/09/19","  17","DC02"
"3351645","17/12/19","  86","DC02"
"3352505","04/10/19","  11","DC02"
"3352505","27/07/19","  17","DC02"
"3351645","05/08/19"," 125","DC02"
"3366068","06/08/19","  86","DC02"
"3362890","23/08/19","  18","DC02"
"3368430","31/08/19"," 208","DC02"
"3351643","31/08/19"," 175","DC02"
"3349315","16/08/19"," 168","DC02"
"3368429","18/12/19","  65","DC02"
"3368430","18/12/19","  59","DC02"
"3391910","31/12/19","  49","DC02"
"3366068","10/07/19","  39","DC02"
"3352502","06/08/19","  14","DC02"
"3351643","16/08/19"," 176","DC02"
"3365820","10/09/19","  29","DC02"
"3367920","27/09/19","   8","DC02"
"3366064","12/10/19","  15","DC02"
"3366066","12/10/19","  26","DC02"
"3351644","10/07/19","  97","DC02"
"3362915","10/07/19","  32","DC02"
"3368433","19/07/19","  79","DC02"
"3367921","29/07/19","  36","DC02"
"3359012","24/08/19","  68","DC02"
"3362901","12/09/19","  54","DC02"
"3366068","20/09/19","  88","DC02"
"3351644","20/09/19"," 118","DC02"
"3366066","19/12/19"," 118","DC02"
"3355210","01/07/19","  42","DC02"
"3366063","20/07/19","  59","DC02"
"3368429","20/07/19"," 121","DC02"
"3367921","08/08/19","  33","DC02"
"3361608","17/08/19","  23","DC02"
"3379425","28/09/19","  21","DC02"
"3361608","12/10/19","  15","DC02"
"3366067","14/10/19","  25","DC02"
"3352504","30/07/19","  34","DC02"
"3367920","30/07/19","  20","DC02"
"3355210","11/09/19"," 103","DC02"
"3368431","14/12/19","  57","DC02"
"3362890","13/09/19","  15","DC02"
"3366068","20/11/19","  93","DC02"
"3366065","14/08/19","  61","DC02"
"3366063","31/08/19","  31","DC02"
"3359011","18/09/19","  62","DC02"
"3365820","18/09/19","  22","DC02"
"3351645","25/10/19"," 151","DC02"
"3368434","27/11/19","  16","DC02"
"3359011","16/08/19"," 395","DC02"
"3359011","25/08/19"," 436","DC02"
"3355208","31/08/19","  37","DC02"
"3355231","25/09/19","  17","DC02"
"3366067","26/09/19","  10","DC02"
"3362915","16/08/19","  13","DC02"
"3368433","16/08/19"," 202","DC02"
"3368434","16/08/19","  84","DC02"
"3365820","24/08/19","  42","DC02"
"3367920","31/08/19","  32","DC02"
"3366066","17/09/19","  60","DC02"
"3362901","26/09/19","  38","DC02"
"3351645","26/09/19","  37","DC02"
"3379426","04/10/19","  94","DC02"
"3379427","26/10/19","  28","DC02"
"3366066","28/11/19","  55","DC02"
"3368429","28/11/19"," 117","DC02"
"3362890","05/12/19","   1","DC02"
"3359011","02/09/19"," 223","DC02"
"3366064","09/11/19","  44","DC02"
"3366067","20/09/19","  33","DC02"
"3379426","20/09/19","   2","DC02"
"3352503","27/09/19","  28","DC02"
"3365819","03/11/19","  75","DC02"
"3351645","16/11/19","  41","DC02"
"3368429","22/11/19"," 131","DC02"
"3368434","06/12/19","  29","DC02"
"3372728","16/11/19"," 160","DC02"
"3352503","17/08/19","  18","DC02"
"3368434","04/09/19","  25","DC02"
"3367920","12/10/19","  33","DC02"
"3366064","02/11/19","  55","DC02"
"3366068","02/11/19","  46","DC02"
"3351643","10/11/19","  76","DC02"
"3355208","05/12/19","  79","DC02"
"3355210","27/08/19","  24","DC02"
"3368431","14/10/19","  75","DC02"
"3362890","14/10/19","  13","DC02"
"3366068","16/10/19","  24","DC02"
"3355231","16/10/19"," 102","DC02"
"3355208","09/08/19"," 113","DC02"
"3359012","29/09/19","  18","DC02"
"3352506","04/11/19","  10","DC02"
"3367921","28/08/19","  77","DC02"
"3352506","29/09/19","  24","DC02"
"3379425","05/11/19","  27","DC02"
"3379426","25/11/19","  28","DC02"
"3366066","01/10/19","  41","DC02"
"3362901","08/10/19","  16","DC02"
"3362901","29/10/19","  39","DC02"
"3368432","20/08/19"," 121","DC02"
"3361608","29/08/19","  10","DC02"
"3366064","14/09/19","  55","DC02"
"3355231","30/10/19","  30","DC02"
"3355210","12/11/19","  24","DC02"
"3355210","12/08/19","  20","DC02"
"3368434","21/08/19","  49","DC02"
"3355231","21/08/19","  20","DC02"
"3367920","30/08/19","  40","DC02"
"3368434","01/10/19","  59","DC02"
"3368435","15/10/19","  27","DC02"
"3366063","15/10/19","  24","DC02"
"3368430","22/08/19","  61","DC02"
"3352502","22/08/19","   9","DC02"
"3366068","01/09/19","  17","DC02"
"3352504","21/10/19","  26","DC02"
"3362901","21/10/19","   2","DC02"
"3361608","22/08/19","  24","DC02"
"3365819","01/09/19","  43","DC02"
"3359011","07/09/19"," 237","DC02"
"3351643","16/09/19"," 128","DC02"
"3391909","09/12/19"," 115","DC02"
"3368432","06/07/19","   7","DC02"
"3355209","16/07/19","  55","DC02"
"3366067","12/08/19","  43","DC02"
"3352504","21/08/19","  21","DC02"
"3366065","08/09/19"," 183","DC02"
"3368430","08/09/19","  83","DC02"
"3362901","08/09/19","  73","DC02"
"3379425","30/09/19","  23","DC02"
"3368434","07/09/19","  25","DC02"
"3367920","10/12/19","  11","DC02"
"3368433","10/12/19","  34","DC02"
"3352506","17/12/19","  30","DC02"
"3355209","23/12/19","  36","DC02"
"3366064","07/07/19","  23","DC02"
"3355209","04/08/19","  21","DC02"
"3366068","13/08/19","  90","DC02"
"3368435","16/09/19","  47","DC02"
"3351643","17/12/19","  89","DC02"
"3368435","17/12/19","  26","DC02"
"3359011","08/07/19"," 103","DC02"
"3368435","05/08/19","  72","DC02"
"3368432","18/09/19","   9","DC02"
"3361608","11/10/19","  19","DC02"
"3368432","12/12/19","  48","DC02"
"3368435","29/12/19","  25","DC02"
"3351643","05/08/19"," 215","DC02"
"3365819","18/09/19","  26","DC02"
"3355208","18/09/19"," 157","DC02"
"3366064","13/10/19","  12","DC02"
"3367921","13/10/19","  15","DC02"
"3366064","24/12/19","  73","DC02"
"3362890","25/08/19","  14","DC02"
"3362901","18/09/19","  12","DC02"
"3368433","11/12/19","  41","DC02"
"3352502","25/12/19","  16","DC02"
"3379427","25/12/19","  59","DC02"
"3352505","28/07/19","  14","DC02"
"3352503","31/08/19","  27","DC02"
"3351643","27/09/19","  86","DC02"
"3368429","29/07/19","  80","DC02"
"3351643","06/10/19","  52","DC02"
"3359011","13/12/19"," 257","DC02"
"3352503","29/07/19","   8","DC02"
"3355210","29/07/19","  33","DC02"
"3362890","02/09/19","  33","DC02"
"3372728","11/09/19","  25","DC02"
"3372728","07/12/19"," 143","DC02"
"3368431","01/07/19","  86","DC02"
"3368433","01/07/19","  44","DC02"
"3362901","03/09/19","  17","DC02"
"3361608","19/09/19","  18","DC02"
"3351643","19/09/19"," 108","DC02"
"3355209","19/09/19","  53","DC02"
"3362890","07/12/19","  31","DC02"
"3365819","02/07/19","  60","DC02"
"3349315","21/07/19"," 208","DC02"
"3361608","05/10/19","  11","DC02"
"3351643","09/12/19"," 110","DC02"
"3351643","01/08/19"," 229","DC02"
"3359011","26/08/19"," 534","DC02"
"3366067","13/09/19","  23","DC02"
"3365820","22/09/19"," 110","DC02"
"3355210","22/09/19"," 120","DC02"
"3352502","14/12/19","  18","DC02"
"3352506","14/12/19","  24","DC02"
"3367921","27/12/19","   1","DC02"
"3361608","02/08/19","  23","DC02"
"3368435","18/08/19","  85","DC02"
"3366064","04/09/19","  72","DC02"
"3366066","04/09/19","  57","DC02"
"3366067","04/09/19"," 106","DC02"
"3352505","02/08/19","   7","DC02"
"3352506","02/08/19","  34","DC02"
"3355231","02/08/19","  54","DC02"
"3351645","09/08/19"," 115","DC02"
"3351643","14/09/19"," 129","DC02"
"3368432","08/10/19"," 119","DC02"
"3379425","15/12/19","  42","DC02"
"3368429","21/12/19","  55","DC02"
"3362915","03/07/19","  12","DC02"
"3368432","23/07/19"," 232","DC02"
"3366068","19/08/19","  74","DC02"
"3379426","22/12/19","  40","DC02"
"3352506","24/07/19","  24","DC02"
"3352504","20/08/19","  16","DC02"
"3365819","06/09/19","  31","DC02"
"3366067","23/10/19","  39","DC02"
"3355210","23/10/19","  65","DC02"
"3368435","31/10/19","  42","DC02"
"3393309","03/12/19","   3","DC02"
"3368431","12/01/20","   2","DC02"
"3366066","12/01/20"," 106","DC02"
"3355231","01/11/19","  12","DC02"
"3379427","26/11/19","   7","DC02"
"3379427","30/12/19","  20","DC02"
"3359011","03/01/20","  71","DC02"
"3361608","08/11/19","  23","DC02"
"3368430","04/12/19","  23","DC02"
"3367921","10/12/19","   6","DC02"
"3372728","23/12/19"," 128","DC02"
"3367921","10/01/20","  28","DC02"
"3379425","26/10/19","  45","DC02"
"3368430","02/11/19","  32","DC02"
"3355208","04/12/19","  89","DC02"
"3366068","04/12/19"," 105","DC02"
"3366066","17/12/19"," 124","DC02"
"3355210","23/12/19","  51","DC02"
"3368431","18/10/19","  57","DC02"
"3362901","03/11/19","  32","DC02"
"3355208","09/11/19","  39","DC02"
"3379427","22/11/19","  18","DC02"
"3365820","28/11/19"," 101","DC02"
"3379426","09/11/19","  42","DC02"
"3366068","05/12/19"," 103","DC02"
"3352502","31/12/19","   7","DC02"
"3391909","04/01/20","  62","DC02"
"3368430","10/11/19","  42","DC02"
"3351643","29/11/19","  65","DC02"
"3379426","20/10/19","   7","DC02"
"3359011","20/10/19"," 164","DC02"
"3366063","28/10/19"," 100","DC02"
"3362890","23/11/19","   7","DC02"
"3361608","24/12/19","  42","DC02"
"3366068","08/01/20","  54","DC02"
"3359012","16/10/19","  68","DC02"
"3351644","26/12/19","  41","DC02"
"3359012","11/01/20","  25","DC02"
"3368431","11/01/20","   3","DC02"
"3379426","29/10/19","  32","DC02"
"3379425","18/11/19","  79","DC02"
"3379426","18/11/19","   5","DC02"
"3355210","01/01/20","  26","DC02"
"3365819","05/01/20","  40","DC02"
"3355231","22/10/19","  48","DC02"
"3355209","14/12/19","  57","DC02"
"3366066","26/12/19"," 160","DC02"
"3352503","05/01/20","   4","DC02"
"3367921","12/11/19","  12","DC02"
"3355208","12/11/19","   4","DC02"
"3355209","05/01/20","  15","DC02"
"3367921","13/01/20","  24","DC02"
"3362901","09/12/19","  25","DC02"
"3355231","27/12/19","  30","DC02"
"3368435","09/01/20","  18","DC02"
"3367921","12/01/20","  18","DC02"
"3366066","12/11/19","  42","DC02"
"3355209","28/12/19","  29","DC02"
"3355231","09/07/19","  23","DC02"
"3366066","06/08/19","  59","DC02"
"3366064","22/11/19","  41","DC02"
"3352503","18/12/19","  16","DC02"
"3366063","24/12/19"," 229","DC02"
"3359011","09/07/19","  61","DC02"
"3355208","18/07/19","  11","DC02"
"3367920","28/07/19","  18","DC02"
"3361608","06/08/19","  38","DC02"
"3352506","27/10/19","  39","DC02"
"3351645","29/11/19","  76","DC02"
"3368435","11/12/19","  40","DC02"
"3355231","25/12/19","  37","DC02"
"3365820","31/12/19","  27","DC02"
"3365820","19/07/19","  10","DC02"
"3366068","19/10/19","  17","DC02"
"3351644","06/12/19","  79","DC02"
"3368435","06/12/19","   5","DC02"
"3366067","12/07/19","  20","DC02"
"3366064","20/07/19","  30","DC02"
"3359011","30/07/19"," 339","DC02"
"3379427","20/10/19","  35","DC02"
"3359012","25/11/19","  54","DC02"
"3352502","02/07/19","   6","DC02"
"3368435","21/07/19"," 289","DC02"
"3351643","10/08/19"," 199","DC02"
"3355210","10/08/19","  23","DC02"
"3366068","17/11/19"," 105","DC02"
"3351644","01/08/19","  59","DC02"
"3359011","08/08/19"," 236","DC02"
"3352502","08/08/19","  13","DC02"
"3352504","08/08/19","  18","DC02"
"3352503","24/11/19","   7","DC02"
"3366063","13/07/19","  66","DC02"
"3372728","01/08/19","  18","DC02"
"3352503","01/08/19","  11","DC02"
"3362901","02/08/19","  37","DC02"
"3361608","08/08/19","  28","DC02"
"3366066","05/11/19"," 105","DC02"
"3366064","27/12/19","  67","DC02"
"3352504","23/07/19","   8","DC02"
"3365820","30/10/19"," 108","DC02"
"3359011","19/11/19"," 225","DC02"
"3366066","03/12/19","  82","DC02"
"3366064","09/12/19","  67","DC02"
"3366068","24/10/19","  57","DC02"
"3379425","03/12/19","  22","DC02"
"3352504","17/10/19","  13","DC02"
"3355209","17/10/19","  20","DC02"
"3367921","17/10/19","  21","DC02"
"3355209","26/11/19","   8","DC02"
"3352504","15/12/19","   9","DC02"
"3366068","15/12/19"," 120","DC02"
"3379425","22/12/19","  33","DC02"
"3366067","22/12/19","  97","DC02"
"3365820","03/08/19","  49","DC02"
"3366065","23/10/19"," 223","DC02"
"3352505","26/11/19","   7","DC02"
"3365819","06/07/19","  56","DC02"
"3366066","15/07/19"," 111","DC02"
"3368432","15/07/19"," 138","DC02"
"3361608","14/11/19","  31","DC02"
"3393309","30/12/19","  45","DC02"
"3352502","21/10/19","  32","DC02"
"3351644","25/10/19"," 104","DC02"
"3352505","01/11/19","  12","DC02"
"3351644","08/11/19","  38","DC02"
"3361608","21/10/19","  14","DC02"
"3365819","01/11/19","  79","DC02"
"3368434","17/07/19"," 157","DC02"
"3367921","27/07/19","  30","DC02"
"3365820","05/08/19","  38","DC02"
"3379426","18/10/19","  20","DC02"
"3366065","09/11/19"," 104","DC02"
"3352504","23/01/20","   9","DC02"
"3366064","23/01/20","  19","DC02"
"3379427","01/02/20","  17","DC02"
"3366066","17/01/20","  83","DC02"
"3391909","26/01/20"," 126","DC02"
"3352506","29/01/20","  23","DC02"
"3379427","09/02/20","  15","DC02"
"3368432","17/01/20","  92","DC02"
"3365820","05/02/20","  21","DC02"
"3351643","06/02/20","  85","DC02"
"3352506","03/02/20","  11","DC02"
"3368433","03/02/20","  47","DC02"
"3391909","03/02/20"," 155","DC02"
"3391910","30/01/20","  79","DC02"
"3368430","24/01/20","  37","DC02"
"3362890","07/02/20","  16","DC02"
"3359012","30/01/20","  80","DC02"
"3393309","03/02/20","  57","DC02"
"3359011","20/01/20"," 189","DC02"
"3366063","16/01/20","  90","DC02"
"3355231","16/01/20","  13","DC02"
"3393309","02/02/20","   5","DC02"
"3366066","25/01/20","  43","DC02"
"3367920","04/02/20","  30","DC02"
"3355208","22/01/20","  35","DC02"
"3359011","16/01/20"," 204","DC02"
"3379426","08/02/20","  25","DC02"
"3366063","04/02/20","  43","DC02"
"3368432","08/02/20","  54","DC02"
"3352504","21/02/20","  20","DC02"
"3355209","21/02/20","  13","DC02"
"3391910","16/02/20","  82","DC02"
"3367920","21/02/20","  16","DC02"
"3352504","16/02/20","   6","DC02"
"3366067","16/02/20","  35","DC02"
"3396472","15/02/20","  30","DC02"
"3393309","09/02/20"," 115","DC02"
"3352505","13/02/20","  10","DC02"
"3379426","24/02/20","  18","DC02"
"3365819","10/02/20","  43","DC02"
"3361608","10/02/20","  25","DC02"
"3352503","15/02/20","   4","DC02"
"3365820","29/02/20","  49","DC02"
"3396473","20/02/20","  23","DC02"
"3367921","29/02/20","  21","DC02"
"3391909","13/02/20","  70","DC02"
"3352506","14/02/20","  17","DC02"
"3396472","22/02/20","  69","DC02"
"3366067","11/02/20","  46","DC02"
"3379426","26/02/20","  25","DC02"
"3368434","14/02/20","  71","DC02"
"3391909","22/02/20","   7","DC02"
"3396470","21/02/20","  97","DC02"
"3352505","24/02/20","   4","DC02"
"3396474","27/02/20"," 102","DC02"
"3396471","12/02/20","  49","DC02"
"3351643","16/02/20","  60","DC02"
"3396471","17/02/20","  44","DC02"
"3365819","12/02/20","  40","DC02"
"3391910","06/01/20","  45","DC02"
"3355231","06/01/20","  15","DC02"
"3352504","17/01/20","   9","DC02"
"3352502","27/01/20","  10","DC02"
"3351645","27/01/20","  94","DC02"
"3355208","27/01/20","  27","DC02"
"3359011","30/01/20"," 113","DC02"
"3359012","07/01/20","  16","DC02"
"3368431","14/01/20","  47","DC02"
"3359011","31/01/20"," 187","DC02"
"3368433","31/01/20","  10","DC02"
"3362901","07/01/20","  44","DC02"
"3393309","28/01/20","  15","DC02"
"3352503","07/01/20","   7","DC02"
"3355209","14/01/20","   9","DC02"
"3366063","18/01/20","  60","DC02"
"3379426","29/01/20","   7","DC02"
"3366067","29/01/20","  80","DC02"
"3366066","01/01/20"," 149","DC02"
"3352506","11/01/20","  13","DC02"
"3368431","04/01/20","  48","DC02"
"3365820","08/01/20","  13","DC02"
"3351643","11/01/20","  41","DC02"
"3393309","15/01/20","  61","DC02"
"3351643","15/01/20","  31","DC02"
"3379426","30/01/20","   6","DC02"
"3365819","24/01/20","  38","DC02"
"3361608","04/01/20","  11","DC02"
"3391909","11/01/20","  12","DC02"
"3362890","13/01/20","  40","DC02"
"3352504","13/01/20","  14","DC02"
"3352504","15/01/20","  13","DC02"
"3355210","18/01/20","   7","DC02"
"3366065","20/01/20","  65","DC02"
"3355209","20/01/20","   3","DC02"
"3379427","25/01/20","  25","DC02"
"3366068","25/01/20","  22","DC02"
"3368429","08/01/20","  32","DC02"
"3352502","12/01/20","   6","DC02"
"3352503","12/01/20","   3","DC02"
"3352503","25/01/20","  12","DC02"
